compound_id,method,hits_at_50,best_positive_rank
FFPHMUIGESPOTK-UHFFFAOYSA-N,CGP-Align entity,0,441
UDWWSGTZTLNFME-UHFFFAOYSA-N,CGP-Align entity,0,429
IHXHBYFWSOYYTR-UHFFFAOYSA-N,CGP-Align entity,0,1009
WUEKVZOTORRIMB-UHFFFAOYSA-N,CGP-Align entity,0,202
RPNAEKRFIRIIOW-UHFFFAOYSA-N,CGP-Align entity,0,458
UTYSHJPFJZTLGQ-UHFFFAOYSA-N,CGP-Align entity,0,1345
HSTFBRXGYNODSG-UHFFFAOYSA-N,CGP-Align entity,0,741
IUPWUZSLIMVDAZ-UHFFFAOYSA-N,CGP-Align entity,1,41
DVHIOYCKGRKJCZ-UHFFFAOYSA-N,CGP-Align entity,1,31
FXSACZSVUYEZSU-UHFFFAOYSA-N,CGP-Align entity,0,585
CDVOTVKHCHOFFH-UHFFFAOYSA-N,CGP-Align entity,0,541
AXQDVSPUCPFEED-UHFFFAOYSA-N,CGP-Align entity,2,4
QXHSCKISUUEFNZ-UHFFFAOYSA-N,CGP-Align entity,0,1674
VRXLEFNCBCWYKR-UHFFFAOYSA-N,CGP-Align entity,0,291
BUMGYNXEJRWRKC-UHFFFAOYSA-N,CGP-Align entity,0,531
XOXBOQPXJXIEIL-UHFFFAOYSA-N,CGP-Align entity,0,322
VZQYJYBWQSSWCB-UHFFFAOYSA-N,CGP-Align entity,0,85
IRGKLVYHHRCEQC-UHFFFAOYSA-N,CGP-Align entity,0,426
PCNCPPOVEIQYNS-UHFFFAOYSA-N,CGP-Align entity,1,6
MRBLOPXEGFQOSP-UHFFFAOYSA-N,CGP-Align entity,0,276
DUHPNOLVLOSPJG-UHFFFAOYSA-N,CGP-Align entity,0,685
WGMBIOQRGPGNRZ-UHFFFAOYSA-N,CGP-Align entity,0,655
FDHKGLIGLNLBQB-UHFFFAOYSA-N,CGP-Align entity,0,2423
OVDXGRAKDFHPQY-UHFFFAOYSA-N,CGP-Align entity,0,202
KKRZOMKPHVEYII-UHFFFAOYSA-N,CGP-Align entity,0,109
CQPMDQCNVSVDBS-UHFFFAOYSA-N,CGP-Align entity,0,1095
DIRZDYWWPRMLKK-UHFFFAOYSA-N,CGP-Align entity,0,2624
SKKPPXZXMHDBHA-UHFFFAOYSA-N,CGP-Align entity,0,774
RDIYBFQAHJLLDY-UHFFFAOYSA-N,CGP-Align entity,0,1395
ZKZYTWCDHJFBLR-UHFFFAOYSA-N,CGP-Align entity,0,53
HUDLLGRGQLKGGZ-UHFFFAOYSA-N,CGP-Align entity,0,846
OWEHRBKJRXEMRA-UHFFFAOYSA-N,CGP-Align entity,0,386
ROYVXNYEVJAOPS-UHFFFAOYSA-N,CGP-Align entity,0,126
XBSXDIWCDFBSPU-UHFFFAOYSA-N,CGP-Align entity,0,297
KHNPDFRILYTAOZ-UHFFFAOYSA-N,CGP-Align entity,0,1026
UGUBTPDUZBYMOL-UHFFFAOYSA-N,CGP-Align entity,0,134
ZPNOQUGLPRHUCD-UHFFFAOYSA-N,CGP-Align entity,0,461
HHVNGONSGAOXTR-UHFFFAOYSA-N,CGP-Align entity,0,219
DJKNRCWSXSZACF-UHFFFAOYSA-N,CGP-Align entity,0,344
DCXPHSZGIVQNHS-UHFFFAOYSA-N,CGP-Align entity,0,593
LWHMHKDHXZPRIH-UHFFFAOYSA-N,CGP-Align entity,0,169
CGCWIIRSMVQMOA-UHFFFAOYSA-N,CGP-Align entity,0,189
CEIFLOHHVRWMOB-UHFFFAOYSA-N,CGP-Align entity,0,385
VDSLDGURHACIDL-UHFFFAOYSA-N,CGP-Align entity,0,550
FYLQTYPCZZVTDT-UHFFFAOYSA-N,CGP-Align entity,0,2591
CRSYJGVVAKYUAZ-UHFFFAOYSA-N,CGP-Align entity,0,133
MTAMEOJXGYMHFX-UHFFFAOYSA-N,CGP-Align entity,0,1143
QAMHPJQBAHDTFH-UHFFFAOYSA-N,CGP-Align entity,0,142
ISBZIHCLGBESEW-UHFFFAOYSA-N,CGP-Align entity,0,281
NATSALATMWNWDZ-UHFFFAOYSA-N,CGP-Align entity,0,284
SYMZTHSEBKAOLU-UHFFFAOYSA-N,CGP-Align entity,0,168
DDLOLBBTFATEHH-UHFFFAOYSA-N,CGP-Align entity,0,108
RMOBACNCNKIOMH-UHFFFAOYSA-N,CGP-Align entity,0,1376
BADAUMPJOMGICX-UHFFFAOYSA-N,CGP-Align entity,0,341
WYYROWUPMHQCPI-UHFFFAOYSA-N,CGP-Align entity,0,127
KRLSQEMMVCEGAF-UHFFFAOYSA-N,CGP-Align entity,0,381
RIWTWLFFBUHUHL-UHFFFAOYSA-N,CGP-Align entity,0,685
ZBHGNQJQBMROMG-UHFFFAOYSA-N,CGP-Align entity,0,879
QYZJUWJXPDGINW-UHFFFAOYSA-N,CGP-Align entity,0,2662
QAQBZMBWFVUDHV-UHFFFAOYSA-N,CGP-Align entity,0,588
ZKLJHPZZEHETOJ-UHFFFAOYSA-N,CGP-Align entity,0,391
XOXZHDPHJBRBBE-UHFFFAOYSA-N,CGP-Align entity,0,1210
XNCRUNXWPDJHGV-UHFFFAOYSA-N,CGP-Align entity,0,105
FCUDBLATUCYZEH-UHFFFAOYSA-N,CGP-Align entity,6,6
ZHOJNYPAHNZMBA-UHFFFAOYSA-N,CGP-Align entity,0,102
NHLYPJVRBHCDBV-UHFFFAOYSA-N,CGP-Align entity,1,31
DUQWQNKIOMLSIZ-UHFFFAOYSA-N,CGP-Align entity,1,13
DJGIDCAOTPPGQS-UHFFFAOYSA-N,CGP-Align entity,0,1638
PDMGBPPCZPWCTR-UHFFFAOYSA-N,CGP-Align entity,2,17
MYUVOPXZMCGDAD-UHFFFAOYSA-N,CGP-Align entity,0,233
MLOVINPRMLPQGI-UHFFFAOYSA-N,CGP-Align entity,0,920
MJDLYLOUAMKDMK-UHFFFAOYSA-N,CGP-Align entity,0,112
GIBXYSACXWZKRO-UHFFFAOYSA-N,CGP-Align entity,0,216
SOMRNLAUFHYNFT-UHFFFAOYSA-N,CGP-Align entity,0,152
HZHVGLJAWFLQPN-UHFFFAOYSA-N,CGP-Align entity,0,1204
XWZWTKHNYXCOFH-UHFFFAOYSA-N,CGP-Align entity,0,591
XTUHXJHCYNFATD-UHFFFAOYSA-N,CGP-Align entity,0,271
SCCQBKBLKMAIKW-UHFFFAOYSA-N,CGP-Align entity,1,19
GYKSJGRGGIEVJP-UHFFFAOYSA-N,CGP-Align entity,0,1976
GOGQMDMRYZIENY-UHFFFAOYSA-N,CGP-Align entity,0,920
HGLOPJZRUUMYDY-UHFFFAOYSA-N,CGP-Align entity,0,179
QUUKBKMSZCHDHJ-UHFFFAOYSA-N,CGP-Align entity,0,1252
FTOHZABZOHGYOL-UHFFFAOYSA-N,CGP-Align entity,0,1332
KDXRIHVJPXVEEK-UHFFFAOYSA-N,CGP-Align entity,0,813
NAVOQDWSXORHML-UHFFFAOYSA-N,CGP-Align entity,0,486
ZXIFXXAJZVTGCZ-UHFFFAOYSA-N,CGP-Align entity,0,262
JYVHGSHTNANRAR-UHFFFAOYSA-N,CGP-Align entity,0,1356
RRDLSZWSOWDCPL-UHFFFAOYSA-N,CGP-Align entity,0,854
YLAWBAUUYSVEED-UHFFFAOYSA-N,CGP-Align entity,0,746
GQRCHISWJAAWLQ-UHFFFAOYSA-N,CGP-Align entity,0,5101
KXIIVDPQFGNZHX-UHFFFAOYSA-N,CGP-Align entity,0,836
GGXSGZONGHMUDA-UHFFFAOYSA-N,CGP-Align entity,0,1904
BJFWOGUFEONMOI-UHFFFAOYSA-N,CGP-Align entity,2,8
GQAJVDJIZNZPIR-UHFFFAOYSA-N,CGP-Align entity,0,1397
GXYPJNGQWFRIRT-UHFFFAOYSA-N,CGP-Align entity,0,2406
BGDYWGHYOLNDJU-UHFFFAOYSA-N,CGP-Align entity,0,842
GHVOIRCQOJEWLB-UHFFFAOYSA-N,CGP-Align entity,0,355
NOBIOVMAKGODGU-UHFFFAOYSA-N,CGP-Align entity,0,294
HWLYUMZBOOUNBU-UHFFFAOYSA-N,CGP-Align entity,0,86
LVPCYAWYDUWLDG-UHFFFAOYSA-N,CGP-Align entity,0,764
UDDKDMKDCAGCHI-UHFFFAOYSA-N,CGP-Align entity,0,200
NPFDWHQSDBWQLH-UHFFFAOYSA-N,CGP-Align entity,0,699
XNMUPDICNYMLBM-UHFFFAOYSA-N,CGP-Align entity,0,52
NGAJUYRZSNINOX-UHFFFAOYSA-N,CGP-Align entity,0,147
DLOVYSCAOWIMBP-UHFFFAOYSA-N,CGP-Align entity,0,285
RIRGCFBBHQEQQH-UHFFFAOYSA-N,CGP-Align entity,2,26
VJMGAJVAHFVIMF-UHFFFAOYSA-N,CGP-Align entity,0,795
PEVMZPPUCLFWJM-UHFFFAOYSA-N,CGP-Align entity,0,2698
KBSHFCCZTIMGTG-UHFFFAOYSA-N,CGP-Align entity,0,3657
FUJUSPNSAFUQJJ-UHFFFAOYSA-N,CGP-Align entity,0,244
FJSHIPIHLUKVSQ-UHFFFAOYSA-N,CGP-Align entity,0,128
MTCWTJKARNZOLR-UHFFFAOYSA-N,CGP-Align entity,0,1826
CPRAGQJXBLMUEL-UHFFFAOYSA-N,CGP-Align entity,0,556
SGJHCAJIAMXATC-UHFFFAOYSA-N,CGP-Align entity,1,36
WNYKCRPUNXMPSY-UHFFFAOYSA-N,CGP-Align entity,3,3
CFECWNJWWXIWPW-UHFFFAOYSA-N,CGP-Align entity,0,1130
PZFDJQMLPGOALW-UHFFFAOYSA-N,CGP-Align entity,0,1174
MZJLRVNEOHNWAZ-UHFFFAOYSA-N,CGP-Align entity,0,612
YBHKCJFPZQGNTM-UHFFFAOYSA-N,CGP-Align entity,1,1
PWONTMIYYRZIFU-UHFFFAOYSA-N,CGP-Align entity,0,387
YUAWOGKUMHJEPY-UHFFFAOYSA-N,CGP-Align entity,0,663
DGWFUXMKGZDHTQ-UHFFFAOYSA-N,CGP-Align entity,0,3220
KLZWOWYOHUKJIG-UHFFFAOYSA-N,CGP-Align entity,0,60
FOYNIUSWTCWMQG-UHFFFAOYSA-N,CGP-Align entity,0,3436
KOFFITVFZWLUSM-UHFFFAOYSA-N,CGP-Align entity,0,299
NIXHKNQJNXMZMW-UHFFFAOYSA-N,CGP-Align entity,0,1180
LDTMYDBXAGDHQX-UHFFFAOYSA-N,CGP-Align entity,0,431
NCGGMCBDBSQXHH-UHFFFAOYSA-N,CGP-Align entity,0,109
PXGHYGLPYRMYCA-UHFFFAOYSA-N,CGP-Align entity,0,1447
NVYJBQRMTLJSMH-UHFFFAOYSA-N,CGP-Align entity,0,128
IUHUYCJRJLWYHF-UHFFFAOYSA-N,CGP-Align entity,0,224
SUPOTQRSMFTEOT-UHFFFAOYSA-N,CGP-Align entity,0,1868
HDXDOXPVCJZFEV-UHFFFAOYSA-N,CGP-Align entity,0,394
CRCXAPZFUNXFOX-UHFFFAOYSA-N,CGP-Align entity,0,76
VDSZZZFUFAPODG-UHFFFAOYSA-N,CGP-Align entity,0,466
JQZRYOPGDLQKOL-UHFFFAOYSA-N,CGP-Align entity,0,65
UVXSQEMYMDQATO-UHFFFAOYSA-N,CGP-Align entity,0,679
PAPFTBUDPXSFAO-UHFFFAOYSA-N,CGP-Align entity,1,32
QKAXEURVVSROCB-UHFFFAOYSA-N,CGP-Align entity,0,2048
DKPVPZUOYNAGNI-UHFFFAOYSA-N,CGP-Align entity,0,3783
SPEWFVCHHRMOCC-UHFFFAOYSA-N,CGP-Align entity,0,168
FKCWHMHZAOMMDK-UHFFFAOYSA-N,CGP-Align entity,3,5
NXCXRVFGOWNXMD-UHFFFAOYSA-N,CGP-Align entity,1,2
LQPFBGVGRKQEEZ-UHFFFAOYSA-N,CGP-Align entity,0,478
LFHLDFRMPILZCX-UHFFFAOYSA-N,CGP-Align entity,0,1868
RPFWIPCXJMWVCS-UHFFFAOYSA-N,CGP-Align entity,0,1283
HJBWJAPEBGSQPR-UHFFFAOYSA-N,CGP-Align entity,1,19
UJJBDGQSXXDUSK-UHFFFAOYSA-N,CGP-Align entity,0,950
BTYIDJXCTZBKTH-UHFFFAOYSA-N,CGP-Align entity,0,776
SFFUZSHPKSEYQK-UHFFFAOYSA-N,CGP-Align entity,0,95
BQWNKMGTQRMILM-UHFFFAOYSA-N,CGP-Align entity,0,129
FCSGEEWUCRFXNN-UHFFFAOYSA-N,CGP-Align entity,0,932
UEENPECURKKUPX-UHFFFAOYSA-N,CGP-Align entity,0,507
GBHBRLFHUIDLKF-UHFFFAOYSA-N,CGP-Align entity,0,2938
JXVDBTMDDYDSRF-UHFFFAOYSA-N,CGP-Align entity,0,167
WOLWXNAXUBEJPV-UHFFFAOYSA-N,CGP-Align entity,1,24
LYOPZTAGUBIVEP-UHFFFAOYSA-N,CGP-Align entity,1,9
OWYOEYDUGZOHKI-UHFFFAOYSA-N,CGP-Align entity,0,345
OLGYLVZUUADPBD-UHFFFAOYSA-N,CGP-Align entity,0,173
MXTXOJTXRGSMFX-UHFFFAOYSA-N,CGP-Align entity,0,1969
JYSLFQTWNRYWJT-UHFFFAOYSA-N,CGP-Align entity,0,707
IYPMVSBNWODIMY-UHFFFAOYSA-N,CGP-Align entity,0,89
FFJUKSYRPCDGCX-UHFFFAOYSA-N,CGP-Align entity,0,492
OUSFTKFNBAZUKL-UHFFFAOYSA-N,CGP-Align entity,0,81
USHXMPIXFKFGPN-UHFFFAOYSA-N,CGP-Align entity,0,1686
SGEWCQFRYRRZDC-UHFFFAOYSA-N,CGP-Align entity,1,11
HFZHXIALVUEAQT-UHFFFAOYSA-N,CGP-Align entity,0,559
GRJCPASALFSHNB-UHFFFAOYSA-N,CGP-Align entity,0,419
NDBZNZXOHBGEBU-UHFFFAOYSA-N,CGP-Align entity,0,201
OYIWPBYZRGTASA-UHFFFAOYSA-N,CGP-Align entity,0,377
XOWVLVHJQIUMGC-UHFFFAOYSA-N,CGP-Align entity,0,281
KTSMXFPMUZXIDD-UHFFFAOYSA-N,CGP-Align entity,0,614
VIJUHZPNFSEDQS-UHFFFAOYSA-N,CGP-Align entity,0,1303
GUXXEUUYCAYESJ-UHFFFAOYSA-N,CGP-Align entity,2,10
UGVTUYUPCUBTJS-UHFFFAOYSA-N,CGP-Align entity,2,16
INEXVJDAOAGJEB-UHFFFAOYSA-N,CGP-Align entity,0,852
RHIFPZKDQWGDSG-UHFFFAOYSA-N,CGP-Align entity,1,13
KGSRSJGYDJGXMB-UHFFFAOYSA-N,CGP-Align entity,0,496
GCODLXIRTSJYCR-UHFFFAOYSA-N,CGP-Align entity,0,679
OXEJBJTVKYBTLG-UHFFFAOYSA-N,CGP-Align entity,0,132
MWQJNDHLXCYTHV-UHFFFAOYSA-N,CGP-Align entity,0,1815
JTZCDVKGXIVGOY-UHFFFAOYSA-N,CGP-Align entity,0,1354
YRSNGAMEDLGXAX-UHFFFAOYSA-N,CGP-Align entity,0,201
YDYUITSAKPMHJS-UHFFFAOYSA-N,CGP-Align entity,0,92
QRIASCVCUXVPEB-UHFFFAOYSA-N,CGP-Align entity,0,2730
AYLDOKJPOVTHID-UHFFFAOYSA-N,CGP-Align entity,0,138
MOUITPKVUCWZOI-UHFFFAOYSA-N,CGP-Align entity,0,464
UHFUJHINSCGAQN-UHFFFAOYSA-N,CGP-Align entity,0,493
LXGBGEUMLQJUPQ-UHFFFAOYSA-N,CGP-Align entity,0,219
JUDZUKVGUCGJBZ-UHFFFAOYSA-N,CGP-Align entity,0,659
VLBDAVRYNDHEGD-UHFFFAOYSA-N,CGP-Align entity,1,25
SJBAFFNURUZSRU-UHFFFAOYSA-N,CGP-Align entity,0,68
PHNBFDTYFRAGCH-UHFFFAOYSA-N,CGP-Align entity,0,168
MJGGIJQBPGNFTN-UHFFFAOYSA-N,CGP-Align entity,0,237
HUORRCBQNSDMHI-UHFFFAOYSA-N,CGP-Align entity,0,82
FZHHRERIIVOATI-UHFFFAOYSA-N,CGP-Align entity,1,2
YPVIWTBNFRRWLS-UHFFFAOYSA-N,CGP-Align entity,0,868
HSYRYXPRQYPBBQ-UHFFFAOYSA-N,CGP-Align entity,0,302
UJYNALZJGXZBID-UHFFFAOYSA-N,CGP-Align entity,0,907
TVEUZTCXWHCEPC-UHFFFAOYSA-N,CGP-Align entity,0,2407
RIXVLKBNZCQSGK-UHFFFAOYSA-N,CGP-Align entity,0,242
DZNSRHQSBMRHKJ-UHFFFAOYSA-N,CGP-Align entity,0,1523
WVGRKZNATRBPQH-UHFFFAOYSA-N,CGP-Align entity,0,938
GPIINDCOGLCXFE-UHFFFAOYSA-N,CGP-Align entity,0,213
HRXOACKGWPXDDS-UHFFFAOYSA-N,CGP-Align entity,0,3203
QZSOHWSJDQIVPQ-UHFFFAOYSA-N,CGP-Align entity,0,365
QUJADRRZGVGFDL-UHFFFAOYSA-N,CGP-Align entity,0,426
OJHQJOAOEWNEOG-UHFFFAOYSA-N,CGP-Align entity,0,997
JDXNSVWCTGKHCN-UHFFFAOYSA-N,CGP-Align entity,0,664
MZZJNOOADWVFPD-UHFFFAOYSA-N,CGP-Align entity,1,40
MUTJMCLYMROBQO-UHFFFAOYSA-N,CGP-Align entity,0,76
HJCBMYWBOPHAGQ-UHFFFAOYSA-N,CGP-Align entity,0,349
LDNRRVDSHGFVEN-UHFFFAOYSA-N,CGP-Align entity,0,1525
GSBKZRHBYAOUQW-UHFFFAOYSA-N,CGP-Align entity,0,217
OEYFSJQERNSYTJ-UHFFFAOYSA-N,CGP-Align entity,0,890
SMMZRHMTKJXEJG-UHFFFAOYSA-N,CGP-Align entity,0,585
GVCCNVLWOGYQIZ-UHFFFAOYSA-N,CGP-Align entity,0,1122
XFENGYRHYCIOFQ-UHFFFAOYSA-N,CGP-Align entity,0,685
ZMRJSXJKEVTHDE-UHFFFAOYSA-N,CGP-Align entity,0,119
BZPVJMZUXXJLAP-UHFFFAOYSA-N,CGP-Align entity,4,1
IIYXAWVPXZPHAM-UHFFFAOYSA-N,CGP-Align entity,0,1179
IOSNPKCFPZQLAW-UHFFFAOYSA-N,CGP-Align entity,0,84
CGBLKZMUCBDHND-UHFFFAOYSA-N,CGP-Align entity,0,5080
IDEAOGLFFFOMJG-UHFFFAOYSA-N,CGP-Align entity,1,39
LEOKRIRITSGAQJ-UHFFFAOYSA-N,CGP-Align entity,0,179
LAWOWDMCMPVEEC-UHFFFAOYSA-N,CGP-Align entity,0,1440
JRAWDWVNMXSWBO-UHFFFAOYSA-N,CGP-Align entity,1,28
JNQLGNHXKIAWNW-UHFFFAOYSA-N,CGP-Align entity,0,328
NNDRUMYBJGHLOC-UHFFFAOYSA-N,CGP-Align entity,0,832
MRHUAJLMLFXZTR-UHFFFAOYSA-N,CGP-Align entity,0,246
AHOZKEWCWWHWER-UHFFFAOYSA-N,CGP-Align entity,0,1713
WHQLBGBRXSBRMZ-UHFFFAOYSA-N,CGP-Align entity,0,317
SOKJAXVNDMMUSA-UHFFFAOYSA-N,CGP-Align entity,0,804
TYUXGBLKOGEWKG-UHFFFAOYSA-N,CGP-Align entity,0,210
RCRHUHNGQRZICU-UHFFFAOYSA-N,CGP-Align entity,1,25
VIWXTPJYYVRSPE-UHFFFAOYSA-N,CGP-Align entity,0,2908
QURMCYGSXZBHEO-UHFFFAOYSA-N,CGP-Align entity,0,1457
QUYVANCQHVZGCM-UHFFFAOYSA-N,CGP-Align entity,0,59
LTKOXCUDCDGIMJ-UHFFFAOYSA-N,CGP-Align entity,0,1095
NOOVXPNIGFPXLL-UHFFFAOYSA-N,CGP-Align entity,0,2125
VLTZRGPEWQWHCK-UHFFFAOYSA-N,CGP-Align entity,0,937
KCBQWQOFJINJFE-UHFFFAOYSA-N,CGP-Align entity,0,890
MKNGOCGJZZHOPN-UHFFFAOYSA-N,CGP-Align entity,1,7
LUOAEJWSKPQLJD-UHFFFAOYSA-N,CGP-Align entity,0,143
SYHLVURLTHBYCK-UHFFFAOYSA-N,CGP-Align entity,0,191
UZCRWNJHQGVTBY-UHFFFAOYSA-N,CGP-Align entity,0,183
CCAPEIFTEFWOTO-UHFFFAOYSA-N,CGP-Align entity,0,148
BDDHGGOYQFRPNQ-UHFFFAOYSA-N,CGP-Align entity,0,58
WWSYAOSOUAEOIE-UHFFFAOYSA-N,CGP-Align entity,2,10
HMJPWWMNAMDKCC-UHFFFAOYSA-N,CGP-Align entity,0,1805
WQLLXNCNVIYLEI-UHFFFAOYSA-N,CGP-Align entity,0,871
OOTYQASHLWDFMZ-UHFFFAOYSA-N,CGP-Align entity,0,234
AXOWUNOPHZZELX-UHFFFAOYSA-N,CGP-Align entity,0,2100
LMZZIQRHSDSVAF-UHFFFAOYSA-N,CGP-Align entity,0,52
XGTYSBLRNQWNOZ-UHFFFAOYSA-N,CGP-Align entity,0,170
FYJXOMLVELCADQ-UHFFFAOYSA-N,CGP-Align entity,0,249
GELLGKKRRWVZLH-UHFFFAOYSA-N,CGP-Align entity,0,2095
IPCSVZSSVZVIGE-UHFFFAOYSA-N,CGP-Align entity,1,34
JJJGXICJWHMTIF-UHFFFAOYSA-N,CGP-Align entity,0,5474
GFYSYTKYWMMPFF-UHFFFAOYSA-N,CGP-Align entity,0,1766
OYJUZDFLWITXAZ-UHFFFAOYSA-N,CGP-Align entity,1,48
QGZWOWJPFMMXKI-UHFFFAOYSA-N,CGP-Align entity,1,2
UBQTYCGUAUEPBG-UHFFFAOYSA-N,CGP-Align entity,0,402
LCMWMUAXQMNRPS-UHFFFAOYSA-N,CGP-Align entity,0,101
ZPWMOLGIQBSEIK-UHFFFAOYSA-N,CGP-Align entity,3,2
CGYAZSPTSXJPDP-UHFFFAOYSA-N,CGP-Align entity,0,556
LZAXPYOBKSJSEX-UHFFFAOYSA-N,CGP-Align entity,0,5396
GLLUHSOGGMZTEF-UHFFFAOYSA-N,CGP-Align entity,0,368
MOBGTILFXAWOPL-UHFFFAOYSA-N,CGP-Align entity,1,5
WKNZLVAZAYXNIU-UHFFFAOYSA-N,CGP-Align entity,1,15
ZDTRJZFUFXVWEX-UHFFFAOYSA-N,CGP-Align entity,0,2848
MZQBINTYLJIENX-UHFFFAOYSA-N,CGP-Align entity,1,9
HRFGYWDLJPIKSD-UHFFFAOYSA-N,CGP-Align entity,0,539
SHRVXGLBSDJSCQ-UHFFFAOYSA-N,CGP-Align entity,0,62
GRFAVKLYDZBECC-UHFFFAOYSA-N,CGP-Align entity,0,827
QHFSXXYWFIMTAX-UHFFFAOYSA-N,CGP-Align entity,0,111
AHMZVVJNLIZBDD-UHFFFAOYSA-N,CGP-Align entity,0,459
NQVIITZJRYNSCV-UHFFFAOYSA-N,CGP-Align entity,0,1870
KWOLPLSXMYDDJL-UHFFFAOYSA-N,CGP-Align entity,0,2667
YPNVMTXOCFYHSH-UHFFFAOYSA-N,CGP-Align entity,0,89
XWJVAEPEHQJGAA-UHFFFAOYSA-N,CGP-Align entity,0,564
AJXYSFZPHUTHTF-UHFFFAOYSA-N,CGP-Align entity,0,1922
WTQZQPJVQJEJOM-UHFFFAOYSA-N,CGP-Align entity,0,253
FURUXTVZLHCCNA-UHFFFAOYSA-N,CGP-Align entity,0,110
OKUYWUTZFVWFFC-UHFFFAOYSA-N,CGP-Align entity,0,2136
FKOKOJREXZYLQF-UHFFFAOYSA-N,CGP-Align entity,4,10
TWBPPOJDWNFEMD-UHFFFAOYSA-N,CGP-Align entity,1,41
GYPAUSRXYPLNAP-UHFFFAOYSA-N,CGP-Align entity,0,1282
ZSXLOOVNEXCOPJ-UHFFFAOYSA-N,CGP-Align entity,0,347
PVIABTJIOOAOEW-UHFFFAOYSA-N,CGP-Align entity,0,4205
QIJVRFCSRQCZLG-UHFFFAOYSA-N,CGP-Align entity,0,270
HHHLQQXQAFYEFL-UHFFFAOYSA-N,CGP-Align entity,0,3089
VTVIPCFPPUBDOG-UHFFFAOYSA-N,CGP-Align entity,0,217
KPKYTTHDSCBDTA-UHFFFAOYSA-N,CGP-Align entity,0,1013
YTSIUFRSXYHDHY-UHFFFAOYSA-N,CGP-Align entity,0,770
OKDWMMXODWUSTQ-UHFFFAOYSA-N,CGP-Align entity,0,912
XOXQNTQIQVWXEN-UHFFFAOYSA-N,CGP-Align entity,4,5
QADOSDWICWUVQO-UHFFFAOYSA-N,CGP-Align entity,1,1
DBPPFSHCFHAPPX-UHFFFAOYSA-N,CGP-Align entity,0,1374
ZHOUNJWMHBQVBN-UHFFFAOYSA-N,CGP-Align entity,0,1057
UWNTWJSEWFMNPP-UHFFFAOYSA-N,CGP-Align entity,0,1109
XAJYNOITEXSYSF-UHFFFAOYSA-N,CGP-Align entity,0,75
INZRHQMESLKTEV-UHFFFAOYSA-N,CGP-Align entity,0,146
BWKIVFJOWYSJOM-UHFFFAOYSA-N,CGP-Align entity,0,377
LCGVYGLDLGTJAP-UHFFFAOYSA-N,CGP-Align entity,0,3960
NRKXNHMZGKWRMY-UHFFFAOYSA-N,CGP-Align entity,0,342
UURZYDWTORXCDE-UHFFFAOYSA-N,CGP-Align entity,0,3860
XPNIFXCTDWOSMZ-UHFFFAOYSA-N,CGP-Align entity,0,68
GXXKDYZSBGOJQN-UHFFFAOYSA-N,CGP-Align entity,0,994
BFKQWTZTVGQMBV-UHFFFAOYSA-N,CGP-Align entity,0,674
IUBZHIIYEKZXKN-UHFFFAOYSA-N,CGP-Align entity,1,26
WVURSSNDIPJMHL-UHFFFAOYSA-N,CGP-Align entity,0,157
MTHWWIDODKGMOH-UHFFFAOYSA-N,CGP-Align entity,0,444
KLSPAQIXPLPTNB-UHFFFAOYSA-N,CGP-Align entity,0,548
JXDHQFDUBFENDU-UHFFFAOYSA-N,CGP-Align entity,0,1109
MPFSFJNYOVWMBW-UHFFFAOYSA-N,CGP-Align entity,0,199
CIXSGSGWAQDVSB-UHFFFAOYSA-N,CGP-Align entity,0,396
YXYGDMMEZDEEIS-UHFFFAOYSA-N,CGP-Align entity,0,1696
GUWSVDCIUSTCHE-UHFFFAOYSA-N,CGP-Align entity,0,2044
JFNCHYLNMYMHBI-UHFFFAOYSA-N,CGP-Align entity,0,1026
FJJQZHDZUZSTEF-UHFFFAOYSA-N,CGP-Align entity,0,392
AQOCGLYXLRWXHO-UHFFFAOYSA-N,CGP-Align entity,1,23
VKESRYJILRSQOK-UHFFFAOYSA-N,CGP-Align entity,0,2790
PSPAGILROVBDBF-UHFFFAOYSA-N,CGP-Align entity,0,1063
WSGPBVFDCXLOFT-UHFFFAOYSA-N,CGP-Align entity,0,2007
QUPPGRIVUYIKDE-UHFFFAOYSA-N,CGP-Align entity,0,715
DEIIWJBKMXPZLM-UHFFFAOYSA-N,CGP-Align entity,1,47
XVKFMGABKCBHEJ-UHFFFAOYSA-N,CGP-Align entity,0,885
KYJGSOHDHYXDJM-UHFFFAOYSA-N,CGP-Align entity,0,79
JVAXDCWVYMSSDL-UHFFFAOYSA-N,CGP-Align entity,0,135
PPPHXZOAXONYME-UHFFFAOYSA-N,CGP-Align entity,0,221
GQIKVIXWLJGCLX-UHFFFAOYSA-N,CGP-Align entity,1,21
UFLWYPIEKIUVQQ-UHFFFAOYSA-N,CGP-Align entity,0,2146
HLEKAZXYYLALOQ-UHFFFAOYSA-N,CGP-Align entity,0,960
NYDHJNTXRCFZHV-UHFFFAOYSA-N,CGP-Align entity,0,1046
ITPBXOAUYJNVKR-UHFFFAOYSA-N,CGP-Align entity,0,63
TUIWSXPRMVGHIF-UHFFFAOYSA-N,CGP-Align entity,0,1218
DMSRVMGEPBSKNM-UHFFFAOYSA-N,CGP-Align entity,0,462
REVGNIDTOSRNDP-UHFFFAOYSA-N,CGP-Align entity,0,70
VHMPMPRVTGWYNK-UHFFFAOYSA-N,CGP-Align entity,1,42
